file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7790857	adult optic lobe	FBbt:00003702	adult optic lobe neuron	adult optic lobe,adult optic lobe neuron,adult optic lobe neurons,FBbt:00003702	1
PMC7790857	C2	FBbt:00003743	centrifugal neuron C2	centrifugal C2,centrifugal neuron C2,centrifugal neurons C2,C2,FBbt:00003743	1
PMC7790857	C3	FBbt:00003744	centrifugal neuron C3	centrifugal neurons C3,centrifugal C3,centrifugal neuron C3,C3,FBbt:00003744	1
PMC7790857	clock	FBbt:00006048	pacemaker neuron	pacemaker neurons,pacemaker neuron,pacemaker,clock neuron,clock neurons,clock,FBbt:00006048	1
PMC7790857	clock	FBbt:00100163	adult pacemaker neuron	adult pacemaker neuron,adult pacemaker,adult pacemaker neurons,adult clock neuron,adult clock,adult clock neurons,FBbt:00100163	0.96506559848785400390625
PMC7790857	Dm1	FBbt:00003768	distal medullary amacrine neuron Dm1	distal medullary amacrine neurons Dm1,distal medullary amacrine Dm1,distal medullary amacrine neuron Dm1,Dm1,FBbt:00003768	0.99999988079071044921875
PMC7790857	Dm11	FBbt:00111272	distal medullary amacrine neuron Dm11	distal medullary amacrine neurons Dm11,distal medullary amacrine Dm11,distal medullary amacrine neuron Dm11,Dm11,FBbt:00111272	1
PMC7790857	Dm12	FBbt:00111273	distal medullary amacrine neuron Dm12	distal medullary amacrine Dm12,distal medullary amacrine neurons Dm12,distal medullary amacrine neuron Dm12,Dm12,FBbt:00111273	1
PMC7790857	Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	distal medullary amacrine Dm3,distal medullary amacrine neuron Dm3,distal medullary amacrine neurons Dm3,Dm3,FBbt:00003770	1
PMC7790857	Dm3 neuron	FBbt:00003770	distal medullary amacrine neuron Dm3	distal medullary amacrine Dm3,distal medullary amacrine neuron Dm3,distal medullary amacrine neurons Dm3,Dm3,FBbt:00003770	0.950366079807281494140625
PMC7790857	Dm3-Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	distal medullary amacrine Dm3,distal medullary amacrine neuron Dm3,distal medullary amacrine neurons Dm3,Dm3,FBbt:00003770	0.946833431720733642578125
PMC7790857	Dm4	FBbt:00003771	distal medullary amacrine neuron Dm4	distal medullary amacrine Dm4,distal medullary amacrine neuron Dm4,distal medullary amacrine neurons Dm4,Dm4,FBbt:00003771	1
PMC7790857	Dm8	FBbt:00013774	distal medullary amacrine neuron Dm8	distal medullary amacrine neurons Dm8,distal medullary amacrine Dm8,distal medullary amacrine neuron Dm8,Dm8,FBbt:00013774,Dm8a	1
PMC7790857	Dm9	FBbt:00111271	distal medullary amacrine neuron Dm9	distal medullary amacrine neuron Dm9,distal medullary amacrine Dm9,distal medullary amacrine neurons Dm9,Dm9,FBbt:00111271,glia-like cell,glia like cell	1
PMC7790857	dopaminergic neurons	FBbt:00005131	dopaminergic neuron	dopaminergic neurons,dopaminergic,dopaminergic neuron,DA neuron,DA,DA neurons,FBbt:00005131,dopamine neuron,dopamine neurons,dopamine	1
