file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7316511	1N	FBbt:00048300	adult leg stretch receptor neuron	adult leg stretch receptor,adult leg stretch receptor neurons,adult leg stretch receptor neuron,Lsr1N,FBbt:00048300,leg stretch receptor primary neuron,leg stretch receptor primary neurons,leg stretch receptor primary	1
PMC7316511	eye mechanosensory bristle	FBbt:00047346	mechanosensory neuron of interommatidial bristle	mechanosensory neuron of interommatidial bristle,mechanosensory neurons of interommatidial bristle,mechanosensory of interommatidial bristle,eye bristle mechanosensory neuron,eye bristle mechanosensory,eye bristle mechanosensory neurons,FBbt:00047346,interommatidial bristle mechanosensory neuron,interommatidial bristle mechanosensory,interommatidial bristle mechanosensory neurons,mechanosensory neuron of eye bristle,mechanosensory neurons of eye bristle,mechanosensory of eye bristle	1
PMC7316511	Fdg	FBbt:00110985	adult feeding interneuron	adult feeding interneuron,FDG neuron,FDG neurons,FDG,FBbt:00110985,Fdg interneuron,feeding command neuron,feeding command,feeding command neurons	1
PMC7316511	Fdg neurons	FBbt:00110985	adult feeding interneuron	adult feeding interneuron,FDG neuron,FDG neurons,FDG,FBbt:00110985,Fdg interneuron,feeding command neuron,feeding command,feeding command neurons	1
PMC7316511	gnathal ganglion	FBbt:00052032	gnathal ganglion neuron	gnathal ganglion neuron,gnathal ganglion neurons,gnathal ganglion,GG neuron,GG,GG neurons,FBbt:00052032,SEG neuron,SEG,SEG neurons,SOG neuron,SOG neurons,SOG,subesophageal ganglion neuron,subesophageal ganglion,subesophageal ganglion neurons	1
PMC7316511	Hugin	FBbt:00110925	Hugin neuron	Hugin neurons,Hugin neuron,Hugin,Hug neuron,Hug,Hug neurons,FBbt:00110925,Hugin cell	1
PMC7316511	Hugin	FBbt:00110924	adult Hugin neuron	adult Hugin,adult Hugin neurons,adult Hugin neuron,adult hugin cell,FBbt:00110924	0.973323047161102294921875
PMC7316511	mechanosensory	FBbt:00005919	mechanosensory neuron	mechanosensory neurons,mechanosensory neuron,mechanosensory,FBbt:00005919	1
PMC7316511	mechanosensory	FBbt:00051420	adult mechanosensory neuron	adult mechanosensory neurons,adult mechanosensory neuron,adult mechanosensory,FBbt:00051420	0.97868382930755615234375
PMC7316511	mn1	FBbt:00051181	proboscis muscle 1 motor neuron	proboscis muscle 1 motor neurons,proboscis muscle 1 motor neuron,proboscis muscle 1 motor,proboscis motor neuron mn1,mn1,proboscis motor neurons mn1,proboscis motor mn1,FBbt:00051181	1
PMC7316511	mn10	FBbt:00051191	proboscis muscle 10 motor neuron	proboscis muscle 10 motor neurons,proboscis muscle 10 motor neuron,proboscis muscle 10 motor,proboscis motor neuron mn10,mn10,proboscis motor neurons mn10,proboscis motor mn10,FBbt:00051191	1
PMC7316511	mn11V	FBbt:00051192	proboscis muscle 11 ventral motor neuron	proboscis muscle 11 ventral motor,proboscis muscle 11 ventral motor neuron,proboscis muscle 11 ventral motor neurons,proboscis motor neuron mn11V,proboscis motor neurons mn11V,mn11V,proboscis motor mn11V,FBbt:00051192	1
PMC7316511	mn13	FBbt:00051194	proboscis muscle 13 motor neuron	proboscis muscle 13 motor,proboscis muscle 13 motor neuron,proboscis muscle 13 motor neurons,proboscis motor neuron mn13,proboscis motor mn13,mn13,proboscis motor neurons mn13,FBbt:00051194	1
PMC7316511	mn2D	FBbt:00051182	proboscis muscle 2 dorsal motor neuron	proboscis muscle 2 dorsal motor,proboscis muscle 2 dorsal motor neurons,proboscis muscle 2 dorsal motor neuron,proboscis motor neuron mn2D,proboscis motor neurons mn2D,mn2D,proboscis motor mn2D,FBbt:00051182	0.999999940395355224609375
PMC7316511	mn3L	FBbt:00051185	proboscis muscle 3 lateral motor neuron	proboscis muscle 3 lateral motor neuron,proboscis muscle 3 lateral motor neurons,proboscis muscle 3 lateral motor,proboscis motor neuron mn3L,proboscis motor mn3L,proboscis motor neurons mn3L,mn3L,FBbt:00051185	1
PMC7316511	mn3M	FBbt:00051184	proboscis muscle 3 medial motor neuron	proboscis muscle 3 medial motor,proboscis muscle 3 medial motor neurons,proboscis muscle 3 medial motor neuron,proboscis motor neuron mn3M,mn3M,proboscis motor mn3M,proboscis motor neurons mn3M,FBbt:00051184	1
PMC7316511	mn3M&1	FBbt:00051185	proboscis muscle 3 lateral motor neuron	proboscis muscle 3 lateral motor neuron,proboscis muscle 3 lateral motor neurons,proboscis muscle 3 lateral motor,proboscis motor neuron mn3L,proboscis motor mn3L,proboscis motor neurons mn3L,mn3L,FBbt:00051185	1
PMC7316511	mn3M&7	FBbt:00051185	proboscis muscle 3 lateral motor neuron	proboscis muscle 3 lateral motor neuron,proboscis muscle 3 lateral motor neurons,proboscis muscle 3 lateral motor,proboscis motor neuron mn3L,proboscis motor mn3L,proboscis motor neurons mn3L,mn3L,FBbt:00051185	1
PMC7316511	mn4	FBbt:00051186	proboscis muscle 4 motor neuron	proboscis muscle 4 motor neuron,proboscis muscle 4 motor neurons,proboscis muscle 4 motor,proboscis motor neuron mn4,proboscis motor neurons mn4,mn4,proboscis motor mn4,FBbt:00051186	1
PMC7316511	mn6	FBbt:00051188	proboscis muscle 6 motor neuron	proboscis muscle 6 motor neurons,proboscis muscle 6 motor neuron,proboscis muscle 6 motor,proboscis motor neuron mn6,proboscis motor mn6,proboscis motor neurons mn6,mn6,FBbt:00051188	1
PMC7316511	mn7	FBbt:00051189	proboscis muscle 7 motor neuron	proboscis muscle 7 motor,proboscis muscle 7 motor neuron,proboscis muscle 7 motor neurons,proboscis motor neuron mn7,mn7,proboscis motor mn7,proboscis motor neurons mn7,FBbt:00051189	1
