file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7790857	/TM2	FBbt:00058125	proximal pretarsal depressor muscle cell	long tendon muscle 2,FBbt:00058125,ltm2	0.8602836728096008
PMC7790857	2D projection	FBbt:00007392	projection neuron	PN,FBbt:00007392	0.824464738368988
PMC7790857	3.0.0.9000	FBbt:00049000	larval Drosulfakinin neuron	larval DPC,FBbt:00049000,larval DSK-producing cell,larval Dsk-producing neuron,larval dsk neuron	0.7116351127624512
PMC7790857	AD	FBbt:00047119	larval anterior dorsal commissure	aD,FBbt:00047119,larval antero-dorsal commissure	1.0
PMC7790857	ANTNNYAPKS	FBbt:00004585	anterior notal wing process	ANWP,FBbt:00004585	0.7095402479171753
PMC7790857	Adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0
PMC7790857	Appendix 1	FBbt:00000046	dorsal appendage	chorionic appendage,FBbt:00000046	0.7054333090782166
PMC7790857	BSA	FBbt:00004305	posterior supraalar bristle	pSA,FBbt:00004305	0.8550272583961487
PMC7790857	Backprojection	FBbt:00007392	projection neuron	PN,FBbt:00007392	0.7103074193000793
PMC7790857	Bsh	FBbt:00048538	larval sheath cell of ovary	SH,FBbt:00048538,apical cell	0.7884312868118286
PMC7790857	C2	FBbt:00003743	centrifugal neuron C2	C2,FBbt:00003743	0.9999999403953552
PMC7790857	C3	FBbt:00003744	centrifugal neuron C3	C3,FBbt:00003744	1.0
PMC7790857	CCA	FBbt:00003216	adult corpus cardiacum	CCA,FBbt:00003216	1.0
PMC7790857	CCs	FBbt:00048278	wing campaniform sensillum	Wcs,FBbt:00048278,wing sensillum campaniformium	0.794866144657135
PMC7790857	CirGO	FBbt:00002683	cirri	maxillary cirri,FBbt:00002683,rostral hairs	0.7797624468803406
PMC7790857	Cluster	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	1.0
PMC7790857	Cluster_markers.xlsx	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.756708025932312
PMC7790857	Clustering	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7185978889465332
PMC7790857	Clusters	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7404470443725586
PMC7790857	Con	FBbt:00004019	adult cervical connective	CC,FBbt:00004019,CCT,CV,CvC,CvCon,cephalo-thoracic cord,cephalo-thoracic nerve strand,neck connective	0.7847999334335327
PMC7790857	D	FBbt:00048431	adult abdominal dorsal multidendritic neuron ddaC	D neuron,FBbt:00048431	0.8554139137268066
PMC7790857	DBD/+	FBbt:00001318	support cell of the dorsal bipolar dendritic cell	DBD support glia,FBbt:00001318,DBDG,SDBP	1.0
PMC7790857	DC3	FBbt:00040000	adult antennal lobe projection neuron DC3 adPN	DC3 adPN,FBbt:00040000,DC3_adPN,iACT (DC3),mALT (DC3)	0.7726665139198303
PMC7790857	DHGFLQMTLG	FBbt:00001247	basal procephalic longitudinal glia cluster	BPLG,FBbt:00001247	0.7288798689842224
PMC7790857	DPBS	FBbt:00004055	adult dorsal prothoracic nerve	ADN,FBbt:00004055,DNv1,DPN,DProN,anterior dorsal nerve,first dorsal nerve	0.824222981929779
PMC7790857	Differential	FBbt:00051423	developing neuron	differentiating neuron,FBbt:00051423,immature neuron	0.7256931066513062
PMC7790857	Dm1	FBbt:00000498	muscle cell of dorsal mouthpart muscle 1	DM1,FBbt:00000498	1.0
PMC7790857	Dm11	FBbt:00111272	distal medullary amacrine neuron Dm11	Dm11,FBbt:00111272	1.0
PMC7790857	Dm11 cells	FBbt:00111272	distal medullary amacrine neuron Dm11	Dm11,FBbt:00111272	0.72319495677948
PMC7790857	Dm12	FBbt:00111273	distal medullary amacrine neuron Dm12	Dm12,FBbt:00111273	1.0
PMC7790857	Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	1.0
PMC7790857	Dm3 cell	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.8533020615577698
PMC7790857	Dm3 neuron	FBbt:00110334	larval dopaminergic DM3 neuron	DM3 neuron,FBbt:00110334	1.0
PMC7790857	Dm3-Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.9458171725273132
PMC7790857	Dm3s)	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.8271710276603699
PMC7790857	Dm3x	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.8271710276603699
PMC7790857	Dm3y	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.8271710276603699
PMC7790857	Dm4	FBbt:00003771	distal medullary amacrine neuron Dm4	Dm4,FBbt:00003771	1.0
PMC7790857	Dm8	FBbt:00013774	distal medullary amacrine neuron Dm8	Dm8,FBbt:00013774,Dm8a	1.0
PMC7790857	Dm8s	FBbt:00005909	DM fascicle	DM tract,FBbt:00005909,DMT,M1 fascicle,dorsal medial tract,dorsomedial 1 fascicle,dorsomedial longitudinal tract,dorsomedial tract	1.0
PMC7790857	Dm9	FBbt:00005909	DM fascicle	DM tract,FBbt:00005909,DMT,M1 fascicle,dorsal medial tract,dorsomedial 1 fascicle,dorsomedial longitudinal tract,dorsomedial tract	1.0
PMC7790857	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0
PMC7790857	FACS	FBbt:00048278	wing campaniform sensillum	Wcs,FBbt:00048278,wing sensillum campaniformium	0.7290973663330078
PMC7790857	Fig3a	FBbt:00048175	prothoracic leg tarsal taste bristle 3a	f3a,FBbt:00048175,m3a	0.7443759441375732
PMC7790857	Fig3b	FBbt:00048176	prothoracic leg tarsal taste bristle 3b	f3b,FBbt:00048176,m3b	0.7764385342597961
PMC7790857	Fig3c	FBbt:00048177	prothoracic leg tarsal taste bristle 3c (male)	m3c,FBbt:00048177	0.7906656861305237
PMC7790857	Fig4b	FBbt:00048179	prothoracic leg tarsal taste bristle 4b	f4b,FBbt:00048179,m4b	0.7670050263404846
PMC7790857	Fig4c	FBbt:00048180	prothoracic leg tarsal taste bristle 4c	f4c,FBbt:00048180,m4c	0.8118725419044495
