file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC6800437	17D3	FBbt:00111658	larval Jaam3 neuron	A06j,FBbt:00111658,A12c3,HMD3	0.7435011863708496
PMC6800437	96-well	FBbt:00004781	wing basal cell 1	C' cell,FBbt:00004781	0.7098380327224731
PMC6800437	B_DSK	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.8767982721328735
PMC6800437	BbsI	FBbt:00003994	giant symmetrical relay interneuron	GSI,FBbt:00003994	0.7090573906898499
PMC6800437	CA	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0
PMC6800437	CCKLR	FBbt:00049279	adult midgut region R3ab	CCR,FBbt:00049279,adult midgut Cu region,adult midgut copper cells region,copper cell region of the adult midgut	1.0
PMC6800437	CCKLR-17D1	FBbt:00049279	adult midgut region R3ab	CCR,FBbt:00049279,adult midgut Cu region,adult midgut copper cells region,copper cell region of the adult midgut	0.7329926490783691
PMC6800437	CCKLR-17D3	FBbt:00111658	larval Jaam3 neuron	A06j,FBbt:00111658,A12c3,HMD3	0.7483428716659546
PMC6800437	CCKLR-17D3.	FBbt:00049279	adult midgut region R3ab	CCR,FBbt:00049279,adult midgut Cu region,adult midgut copper cells region,copper cell region of the adult midgut	1.0
PMC6800437	CI	FBbt:00110183	antennal mechanosensory and motor center A1 projection neuron	AMMC local neuron (giant commissural),FBbt:00110183,AMMC-A1,AMMC-A1 neuron,AMMC-AV6 neuron,GCI,canonical aLN(GCI),giant commissural interneuron,giant intercommissural neuron	0.7646182179450989
PMC6800437	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0
PMC6800437	CO_2	FBbt:00001039	larval heart caudal ostial fibers	caudal ostial fibers of larval heart,FBbt:00001039,cof	0.7661760449409485
PMC6800437	Chambers	FBbt:00003157	adult heart chamber 1	Ht1,FBbt:00003157,chamber 1,conical chamber	0.8249755501747131
PMC6800437	China	FBbt:00047529	adult metathoracic anterior intermediate commissure	HC,FBbt:00047529,MetaNm AI,cHIN,contralateral haltere interneurons,haltere chiasma,haltere commissure	0.77333003282547
PMC6800437	DN1	FBbt:00003629	DN1 neuron	adult dorsal neuron 1,FBbt:00003629,adult dorsal neuron-1	0.9327059984207153
PMC6800437	DSK	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	1.0
PMC6800437	DSK-0	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7846096158027649
PMC6800437	DSK/CCKLR	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7846096158027649
PMC6800437	DSX^F	FBbt:00047378	adult doublesex mtA TN2 (male) neuron	doublesex-expressing metathoracic TN2 neuron A,FBbt:00047378,dsx-mtA	0.7124015092849731
PMC6800437	DSX^M	FBbt:00047378	adult doublesex mtA TN2 (male) neuron	doublesex-expressing metathoracic TN2 neuron A,FBbt:00047378,dsx-mtA	0.7124015092849731
PMC6800437	Dr.	FBbt:00004329	dorsal row of wing sensilla	DR,FBbt:00004329	1.0
PMC6800437	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0
PMC6800437	Drosulfakinin	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.9725878834724426
PMC6800437	Drosulfakinin signaling	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7821847200393677
PMC6800437	Dsk	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	1.0
PMC6800437	Dsk MP	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.830050528049469
PMC6800437	Dsk gene	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7950192093849182
PMC6800437	Dsk mutant	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7362303733825684
PMC6800437	Dsk mutants	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7596745491027832
PMC6800437	Dsk mutation	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7021124362945557
PMC6800437	Dsk neurons	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7958847284317017
PMC6800437	Dsk-	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.7846096158027649
PMC6800437	Dsk-expressing	FBbt:00001579	EG neuron	eg-expressing neuron,FBbt:00001579	0.7832805514335632
PMC6800437	Dsk-expressing MP	FBbt:00001579	EG neuron	eg-expressing neuron,FBbt:00001579	0.7211472392082214
PMC6800437	Dsk-expressing neurons	FBbt:00001579	EG neuron	eg-expressing neuron,FBbt:00001579	0.727340817451477
PMC6800437	FRU^M	FBbt:00016687	fruitless expressing neuron	fru neuron,FBbt:00016687	0.8524815440177917
PMC6800437	F_DSK	FBbt:00048998	Drosulfakinin neuron	DPC,FBbt:00048998,DSK,DSK-producing cell,Dsk-producing neuron,dsk neuron	0.8767982721328735
PMC6800437	Fig 1a	FBbt:00100416	larval antennal lobe glomerulus 1a	1a,FBbt:00100416	0.7288652658462524
PMC6800437	Fig 1e	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
PMC6800437	Fig 1f	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
PMC6800437	Fig 4f-j	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
PMC6800437	Fig 5e	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
PMC6800437	Fig 5f	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
PMC6800437	Fig 5g	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
PMC6800437	Fig 5h	FBbt:00001311	interface glial cell	IG,FBbt:00001311,longitudinal glia,longitudinal glial cell,neuropil cover glia	0.8097838759422302
