file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7034979	10XUAS-IVS-myr::GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	0.7517865300178528
PMC7034979	1:300	FBbt:20002055	adult posterior slope neuron 300	PS300,FBbt:20002055,adult PS300 neuron	0.8906069397926331
PMC7034979	1A	FBbt:00100416	larval antennal lobe glomerulus 1a	1a,FBbt:00100416	1.0
PMC7034979	1C	FBbt:00015048	central domain of larval A1 neuromere	A1c,FBbt:00015048,central neuropil of larval abdominal segment 1,central neuropil of larval segment A1,larval central abdominal ganglion A1	0.837863028049469
PMC7034979	1L	FBbt:00110827	dorsal lateral bristle of antennal segment 1	A1L,FBbt:00110827	0.8438022136688232
PMC7034979	2A	FBbt:00003729	T neuron T2a	T2a,FBbt:00003729	0.7299177050590515
PMC7034979	3C	FBbt:00048177	prothoracic leg tarsal taste bristle 3c (male)	m3c,FBbt:00048177	1.0
PMC7034979	4B	FBbt:00048179	prothoracic leg tarsal taste bristle 4b	f4b,FBbt:00048179,m4b	1.0
PMC7034979	5B	FBbt:00048184	prothoracic leg tarsal taste bristle 5b	f5b,FBbt:00048184,m5b	1.0
PMC7034979	A	FBbt:00016006	adult salivary gland anlage	A AdSal,FBbt:00016006,adult salivary gland specific anlage	0.7768319249153137
PMC7034979	AbD	FBbt:00005212	bipolar dendrite neuron	bd,FBbt:00005212	0.8148897886276245
PMC7034979	ACh	FBbt:00110651	anterior chiasma of the central complex	ACH,FBbt:00110651,FBapl,anterior chiasm of the central complex,anterior plexus of fan-shaped body	1.0
PMC7034979	AD-	FBbt:00001248	anterior deutocerebral subperineurial glia cluster	ADSG,FBbt:00001248,anterior deuterocerebral subperineurial glia cluster	1.0
PMC7034979	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0
PMC7034979	adults	FBbt:00003004	adult	imago,FBbt:00003004	0.8939151167869568
PMC7034979	AIY neuron	FBbt:00047891	maxillary anterior commissure	ISA,FBbt:00047891,aIMX,anterior intermediate commissure of maxillary neuromere,larval intermediate anterior subesophageal commissure	0.8155828714370728
PMC7034979	Allatostatin A	FBbt:00048142	allatostatin A neuron	AstA neuron,FBbt:00048142,AstA1	0.9709811806678772
PMC7034979	alrm	FBbt:00000969	abdominal 8 ventral longitudinal muscle cell	A8 VL,FBbt:00000969,srm	0.7431842088699341
PMC7034979	AM2618	FBbt:20002618	adult superior lateral protocerebrum neuron 224	SLP224,FBbt:20002618,adult SLP224 neuron	0.7072079181671143
PMC7034979	anatomical	FBbt:10000000	anatomical entity	Drosophila,FBbt:10000000	0.7242487072944641
PMC7034979	appendage	FBbt:00000046	dorsal appendage	chorionic appendage,FBbt:00000046	0.8804709911346436
PMC7034979	association	FBbt:00047175	ventral association center	VAC,FBbt:00047175	0.8120753765106201
PMC7034979	AstA	FBbt:00048142	allatostatin A neuron	AstA neuron,FBbt:00048142,AstA1	0.9244478344917297
PMC7034979	AstC	FBbt:00048165	allatostatin C neuron	AstC neuron,FBbt:00048165	0.8442641496658325
PMC7034979	astrocytes	FBbt:00100505	astrocyte-like glial cell	ALG,FBbt:00100505,astrocyte,astrocyte-like neuropil associated glial cell,astrocytic glia,dendritic neuropil associated glial cell,reticular glial cell,reticular neuropil associated glial cell,reticular neuropil-associated glial cell	0.8020407557487488
PMC7034979	availability of	FBbt:00048012	adult capability neuron	adult Capa neuron,FBbt:00048012	0.750553548336029
PMC7034979	A’, A	FBbt:00016006	adult salivary gland anlage	A AdSal,FBbt:00016006,adult salivary gland specific anlage	0.7768319249153137
PMC7034979	B	FBbt:00002345	abdominal desD neuron	b,FBbt:00002345,dc2,dp2,p9	1.0
PMC7034979	black	FBbt:00005199	Kolbchen	B,FBbt:00005199,Kolbchen, k,black dot,black organ,pit,ventral pit	0.8131770491600037
PMC7034979	Black	FBbt:00005199	Kolbchen	B,FBbt:00005199,Kolbchen, k,black dot,black organ,pit,ventral pit	0.8131770491600037
PMC7034979	brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0
PMC7034979	brain cluster	FBbt:00005900	ventral brain cluster neuron	VBC neuron,FBbt:00005900	0.8590834736824036
PMC7034979	brain map	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	0.8081313371658325
PMC7034979	brain structure	FBbt:00003012	adult antennal segment	adult antennal structure,FBbt:00003012	0.7276335954666138
PMC7034979	branch points	FBbt:00000296	embryonic/larval visceral tracheal branch	intestinal branch,FBbt:00000296,k branch,larval visceral branch	0.7974714040756226
PMC7034979	BSA	FBbt:00004305	posterior supraalar bristle	pSA,FBbt:00004305	0.8550272583961487
PMC7034979	C	FBbt:00007077	adult superior posterior lateral protocerebrum commissure	DPC3,FBbt:00007077,c l ho,commissure of lateral horn,sPLPC,superior PLP commissure,superior commissure of the postero-lateral protocerebrum,superior posteriolateral protocerebral commissure	0.8380863666534424
PMC7034979	C-terminal	FBbt:00005112	nerve terminal	terminal,FBbt:00005112	0.8640716671943665
PMC7034979	C2	FBbt:00003743	centrifugal neuron C2	C2,FBbt:00003743	0.9999999403953552
PMC7034979	C3	FBbt:00003744	centrifugal neuron C3	C3,FBbt:00003744	1.0
PMC7034979	cardinal	FBbt:00005752	proventriculus	cardia,FBbt:00005752,cardiac valve,gastric valve	0.701003909111023
PMC7034979	cDNA	FBbt:00047512	descending neuron of the anterior dorsal brain	DNa,FBbt:00047512	0.8771221041679382
PMC7034979	cell	FBbt:00004781	wing basal cell 1	C' cell,FBbt:00004781	1.0
PMC7034979	cell cluster	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.8425648808479309
PMC7034979	cell cluster marker	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7581614255905151
PMC7034979	cell(s)	FBbt:00004781	wing basal cell 1	C' cell,FBbt:00004781	0.8614290952682495
PMC7034979	cellular	FBbt:00047053	median layer of ovarian sheath	median cellular epithelial sheath,FBbt:00047053,median cellular layer,median cellular network,median epithelial sheath,median segment of epithelial sheath,median segment of ovarian sheath	0.7077503204345703
PMC7034979	central complex	FBbt:00003632	adult central complex	CX,FBbt:00003632,adult central body complex,central body,central body complex	0.9663864374160767
PMC7034979	CG3822	FBbt:00003822	transmedullary Y neuron TmY5	TmY5,FBbt:00003822	0.7787250876426697
PMC7034979	CG8468	FBbt:00048468	adult dopaminergic mesothoracic neuron b	adult b-b' dopaminergic neuron,FBbt:00048468	0.7559102773666382
PMC7034979	CG8916	FBbt:00048916	lineage 12 secondary neuron	lineage NB6-1 secondary neuron,FBbt:00048916,postembryonic lineage 12 neuron,postembryonic lineage NB6-1 neuron	0.7653356790542603
PMC7034979	cholinergic	FBbt:00007403	cholinergic local interneuron of the adult antennal lobe	AL-LNC,FBbt:00007403,LNC,cholinergic adult AL LN	0.8401883840560913
PMC7034979	closing	FBbt:00013333	spiracular occlusor muscle cell	closing muscle cell,FBbt:00013333	0.762194812297821
PMC7034979	cluster	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	1.0
PMC7034979	cluster markers	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7198950052261353
PMC7034979	clustered	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7063971757888794
PMC7034979	clustering	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7185978889465332
PMC7034979	clusters	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7404470443725586
PMC7034979	CO_2	FBbt:00001039	larval heart caudal ostial fibers	caudal ostial fibers of larval heart,FBbt:00001039,cof	0.7661760449409485
PMC7034979	complex	FBbt:00040001	lateral complex	LX,FBbt:00040001	0.8953744173049927
PMC7034979	complexes	FBbt:00040001	lateral complex	LX,FBbt:00040001	0.7411683797836304
PMC7034979	compound	FBbt:00007234	compound sense organ	compound sensillum,FBbt:00007234	0.8131852149963379
PMC7034979	connect	FBbt:00005104	connective	longitudinal axon tract,FBbt:00005104,longitudinal fascicle,longitudinal fiber	0.7778783440589905
PMC7034979	continuous	FBbt:00049644	adult continuous antennal lobe local neuron	adult continuous AL LN,FBbt:00049644,adult regional antennal lobe local neuron,lavish LN,regional ALLN	0.7935888171195984
PMC7034979	copy of	FBbt:00001039	larval heart caudal ostial fibers	caudal ostial fibers of larval heart,FBbt:00001039,cof	0.842746913433075
PMC7034979	covering photoreceptors	FBbt:00004211	photoreceptor neuron	photoreceptor cell,FBbt:00004211,receptor cell	0.7696597576141357
PMC7034979	Crz	FBbt:00051052	corazonin neuron	CRZ,FBbt:00051052,Crz neuron	1.0
PMC7034979	D	FBbt:00048431	adult abdominal dorsal multidendritic neuron ddaC	D neuron,FBbt:00048431	0.8554139137268066
PMC7034979	Davis	FBbt:00005434	visual anlage	A VisSys,FBbt:00005434,AVis	0.765952467918396
PMC7034979	ddc	FBbt:00004307	anterior dorsocentral bristle	aDC,FBbt:00004307	0.9633358120918274
PMC7034979	differential	FBbt:00051423	developing neuron	differentiating neuron,FBbt:00051423,immature neuron	0.7256931066513062
PMC7034979	dissociated cells	FBbt:00049951	dissociated larval fat cell	dissociated larval adipose cell,FBbt:00049951	0.7193494439125061
PMC7034979	distal	FBbt:00048290	distal larval optic neuropil	LONd,FBbt:00048290,distal LON	0.8982616066932678
PMC7034979	Dm1	FBbt:00000498	muscle cell of dorsal mouthpart muscle 1	DM1,FBbt:00000498	1.0
PMC7034979	Dm10	FBbt:00110135	distal medullary amacrine neuron Dm10	Dm1-5,FBbt:00110135,Dm10,distal medullary amacrine neuron Dm1-5	1.0
PMC7034979	Dm11	FBbt:00111272	distal medullary amacrine neuron Dm11	Dm11,FBbt:00111272	1.0
PMC7034979	Dm12	FBbt:00111273	distal medullary amacrine neuron Dm12	Dm12,FBbt:00111273	1.0
PMC7034979	Dm2	FBbt:00000499	muscle cell of dorsal mouthpart muscle 2	DM2,FBbt:00000499	1.0
PMC7034979	Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	1.0
PMC7034979	Dm4	FBbt:00003771	distal medullary amacrine neuron Dm4	Dm4,FBbt:00003771	1.0
PMC7034979	Dm8	FBbt:00013774	distal medullary amacrine neuron Dm8	Dm8,FBbt:00013774,Dm8a	1.0
PMC7034979	Dm8/Tm5c cluster	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	0.7602155208587646
PMC7034979	Dm9	FBbt:00005909	DM fascicle	DM tract,FBbt:00005909,DMT,M1 fascicle,dorsal medial tract,dorsomedial 1 fascicle,dorsomedial longitudinal tract,dorsomedial tract	1.0
PMC7034979	dopamine	FBbt:00005131	dopaminergic neuron	DA neuron,FBbt:00005131,dopamine neuron	0.9495047926902771
PMC7034979	dopaminergic	FBbt:00005131	dopaminergic neuron	DA neuron,FBbt:00005131,dopamine neuron	0.9648752212524414
PMC7034979	dopaminergic cell types	FBbt:00005131	dopaminergic neuron	DA neuron,FBbt:00005131,dopamine neuron	0.733417809009552
PMC7034979	DPR	FBbt:00003627	protocerebrum	PR,FBbt:00003627,protocerebral neuromere	0.7317793369293213
PMC7034979	DPX	FBbt:00004055	adult dorsal prothoracic nerve	ADN,FBbt:00004055,DNv1,DPN,DProN,anterior dorsal nerve,first dorsal nerve	0.824222981929779
PMC7034979	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0
PMC7034979	DTT	FBbt:00000624	obsolete A1-7 dorsal transverse muscle	DT,FBbt:00000624,abdominal dorsal transverse muscle	1.0
PMC7034979	dummy’	FBbt:00049554	adult dorsal unpaired median neuron	adult DUM neuron,FBbt:00049554	0.7295002937316895
PMC7034979	Egs	FBbt:00006049	escort cell	EC,FBbt:00006049,IGS,inner germarial sheath cell,inner germarium sheath cell,inner sheath cell	0.7428744435310364
PMC7034979	EGTA	FBbt:00000034	egg	ovum,FBbt:00000034	0.7797601819038391
PMC7034979	epithelial	FBbt:00052020	uterus epithelial cell	uterine epithelial cell,FBbt:00052020	0.7867658734321594
PMC7034979	epithelial glia	FBbt:00100513	adult lamina epithelial glial cell	L-ALG,FBbt:00100513,adult lamina astrocyte-like glial cell,adult lamina reticular glial cell	0.7916622161865234
PMC7034979	error	FBbt:00047037	adult ellipsoid body ring neuron R3d	ER3d,FBbt:00047037,ring neuron R3 distal	0.7070186734199524
PMC7034979	Ets65A	FBbt:00048183	prothoracic leg tarsal taste bristle 5a	f5a,FBbt:00048183,m5a	1.0
PMC7034979	Ets65A-GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0
PMC7034979	excitatory	FBbt:00111729	larval excitatory interneuron eIN	eIN,FBbt:00111729,larval abdominal excitatory interneuron eIN	0.7448768615722656
PMC7034979	expressing	FBbt:00001579	EG neuron	eg-expressing neuron,FBbt:00001579	0.791627824306488
PMC7034979	eye	FBbt:00004508	eye	compound eye,FBbt:00004508	0.9999998807907104
PMC7034979	F	FBbt:00111518	adult female ppk25 neuron	F cell,FBbt:00111518	0.7100082635879517
PMC7034979	F(ab’)2 region	FBbt:00100007	lateral core of antennal mechanosensory and motor center	JON-LC,FBbt:00100007,LC,lateral core of AMMC,lateral core region	0.7057176232337952
PMC7034979	FACS	FBbt:00048278	wing campaniform sensillum	Wcs,FBbt:00048278,wing sensillum campaniformium	0.7290973663330078
PMC7034979	Fc region	FBbt:00100007	lateral core of antennal mechanosensory and motor center	JON-LC,FBbt:00100007,LC,lateral core of AMMC,lateral core region	0.7057176232337952
PMC7034979	female	FBbt:00110417	adult fruitless aDT-b (female) neuron	female aDT-b neuron,FBbt:00110417,female aDT2 neuron,female fru-mAL neuron,female mAL neuron	0.854278564453125
PMC7034979	field	FBbt:00111362	main tegula campaniform sensillum	Teg. main field,FBbt:00111362,main tegula sensillum campaniformium	0.7667418122291565
PMC7034979	Figure 1A	FBbt:00100416	larval antennal lobe glomerulus 1a	1a,FBbt:00100416	0.7519749402999878
PMC7034979	fkh-GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0
PMC7034979	Fkh-GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0
PMC7034979	Fly photoreceptors	FBbt:00004211	photoreceptor neuron	photoreceptor cell,FBbt:00004211,receptor cell	0.8193069100379944
PMC7034979	FlyBase	FBbt:00110199	V1 segment of the vertical lobe	MB-V1,FBbt:00110199,base,larval LVL,larval lower vertical lobe	0.7672592401504517
PMC7034979	fly’s	FBbt:00007529	adult lateral fan-shaped body tangential neuron Fl1	Fl1,FBbt:00007529,lateral fan-shaped neuron Fl1	0.7728031873703003
PMC7034979	fold	FBbt:00052085	vaginal furcal dorsolateral fold	lateral fold,FBbt:00052085,membranous pouch	0.8794583082199097
PMC7034979	GABA	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.7592476606369019
PMC7034979	GABA-ergic Dm10 neurons	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.7239274978637695
PMC7034979	GABAergic	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.9727698564529419
PMC7034979	GABAergic cells	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.804168164730072
PMC7034979	GABAergic markers	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.8377007842063904
PMC7034979	GABAergic transmission	FBbt:00007228	GABAergic neuron	GABA-ergic neuron,FBbt:00007228	0.726547122001648
PMC7034979	gap	FBbt:00047076	mushroom body anterior-posterior layer of beta' lobe slice 1	b'1ap,FBbt:00047076,beta'1ap	0.7884626984596252
PMC7034979	gap junction	FBbt:00045009	pedunculus divide of adult mushroom body	PEDD,FBbt:00045009,heel,knee,lobe junction,pedunculus divide	0.7873443365097046
PMC7034979	gene	FBbt:00004491	gena	cheek,FBbt:00004491	0.7370840907096863
PMC7034979	GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0
