file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC8252886	1C	FBbt:00015048	central domain of larval A1 neuromere	A1c,FBbt:00015048,central neuropil of larval abdominal segment 1,central neuropil of larval segment A1,larval central abdominal ganglion A1	0.837863028049469
PMC8252886	2A	FBbt:00003729	T neuron T2a	T2a,FBbt:00003729	0.7299177050590515
PMC8252886	2C	FBbt:00015055	central domain of larval A2 neuromere	A2c,FBbt:00015055,central neuropil of larval abdominal segment 2,central neuropil of larval segment A2,larval central abdominal ganglion A2	0.7802491784095764
PMC8252886	3C	FBbt:00048177	prothoracic leg tarsal taste bristle 3c (male)	m3c,FBbt:00048177	1.0
PMC8252886	4D	FBbt:00047087	mushroom body dorsal layer of gamma lobe slice 4	g4d,FBbt:00047087,gamma4d	1.0
PMC8252886	5C	FBbt:00110074	transmedullary neuron Tm5c	Tm5c,FBbt:00110074	0.7905864119529724
PMC8252886	A	FBbt:00016006	adult salivary gland anlage	A AdSal,FBbt:00016006,adult salivary gland specific anlage	0.7768319249153137
PMC8252886	AC	FBbt:00001105	larval anterior commissure	aC,FBbt:00001105	1.0
PMC8252886	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0
PMC8252886	Again	FBbt:00047084	mushroom body main layer of gamma lobe slice 3	g3main,FBbt:00047084,gamma3main	0.7879414558410645
PMC8252886	AL	FBbt:00007401	adult antennal lobe	AL,FBbt:00007401,adult olfactory lobe	1.0
PMC8252886	ALPN1	FBbt:00007333	AC thermosensory neuron	AC neuron,FBbt:00007333,ALPN1,anterior cell	1.0
PMC8252886	ALPN1-like neuron	FBbt:00049789	DN1-like neuron	DN1-l,FBbt:00049789,aMe23	0.703859806060791
PMC8252886	ALPN2	FBbt:00100374	adult uniglomerular projection neuron VP5+SEZ adPN	ALPN2,FBbt:00100374,VP5+SEZ adPN,VP5+Z adPN,VP5+Z_adPN,multiglomerular antennal lobe projection neuron emb adPN,poly[emb] adPN	1.0
PMC8252886	ALPN3	FBbt:00049751	adult antennal lobe projection neuron VP4+ vPN	ALPN3,FBbt:00049751,VP4+ vPN,VP4+_vPN	0.9999998807907104
PMC8252886	ALPN4	FBbt:00049763	adult antennal lobe projection neuron VM1++ l2PN	ALPN4,FBbt:00049763,M_l2PNm16_R,VM1++ l2PN	1.0
PMC8252886	anatomical	FBbt:10000000	anatomical entity	Drosophila,FBbt:10000000	0.7242487072944641
PMC8252886	antennal lobe	FBbt:00007401	adult antennal lobe	AL,FBbt:00007401,adult olfactory lobe	0.9404340386390686
PMC8252886	anterior	FBbt:00047207	adult midgut-hindgut hybrid zone	HPZ,FBbt:00047207,adult HZ,adult Wg ring,adult midgut-hindgut boundary,anterior SCZ,anterior spindle cell zone,hindgut proliferation zone,midgut/hindgut imaginal ring	0.8375430703163147
PMC8252886	anterior antennal lobe	FBbt:00003928	antennal lobe glomerulus VP2	PAL,FBbt:00003928,VP2,antennal glomerulus VP2,hot glomerulus,medial PAP,medial proximal antennal protocerebrum,posterior antennal lobe	0.8456825613975525
PMC8252886	anterior ventral lateral protocerebrum	FBbt:00040043	anterior ventrolateral protocerebrum	AVLP,FBbt:00040043,anterior VLP	0.8895366191864014
PMC8252886	APL	FBbt:00100222	adult mushroom body anterior paired lateral cell	APL,FBbt:00100222,MB anterior paired lateral neuron,MB-APL,adult APL	1.0
PMC8252886	area	FBbt:00111065	dorsal rim area	DRA,FBbt:00111065,dorsal eye margin	0.734857439994812
PMC8252886	Aso	FBbt:00052043	larval anal sense organ	ASO,FBbt:00052043,SO1,sc1,t1,ventral anal sensillum	1.0
PMC8252886	associated with	FBbt:00002684	associated organ	ao,FBbt:00002684	0.7260528802871704
PMC8252886	AVLP	FBbt:00040043	anterior ventrolateral protocerebrum	AVLP,FBbt:00040043,anterior VLP	1.0
PMC8252886	axon	FBbt:00005100	tract	CNS tract,FBbt:00005100,axon tract	0.8473837971687317
PMC8252886	B	FBbt:00002345	abdominal desD neuron	b,FBbt:00002345,dc2,dp2,p9	1.0
PMC8252886	Bates	FBbt:00048282	adult thoracic mechanosensory chaeta	Tes,FBbt:00048282,thoracic external sensillum	0.73920077085495
PMC8252886	Body	FBbt:00005107	cell body	soma,FBbt:00005107	0.7536259293556213
PMC8252886	boundaries	FBbt:00110914	adult midgut constriction R0-R1	BR0-R1,FBbt:00110914,boundary R0-R1	0.7167174816131592
PMC8252886	Brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0
PMC8252886	brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0
PMC8252886	brain center	FBbt:00047887	adult central brain	midbrain,FBbt:00047887	0.7823770642280579
PMC8252886	brain centers	FBbt:00047887	adult central brain	midbrain,FBbt:00047887	0.7027146816253662
PMC8252886	C	FBbt:00007077	adult superior posterior lateral protocerebrum commissure	DPC3,FBbt:00007077,c l ho,commissure of lateral horn,sPLPC,superior PLP commissure,superior commissure of the postero-lateral protocerebrum,superior posteriolateral protocerebral commissure	0.8380863666534424
PMC8252886	CA	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0
