file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC8252886	1C	FBbt:00015048	central domain of larval A1 neuromere	central domain of larval A1 neuromere,A1c,FBbt:00015048,central neuropil of larval abdominal segment 1,central neuropil of larval segment A1,larval central abdominal ganglion A1	0.8548107147216796875
PMC8252886	1C	FBbt:00047055	mushroom body core layer of alpha lobe slice 1	mushroom body core layer of alpha lobe slice 1,a1c,FBbt:00047055,alpha1c	0.8548107147216796875
PMC8252886	3C	FBbt:00051291	adult lateral accessory lobe-fan-shaped body layer 3 neuron	adult lateral accessory lobe-fan-shaped body layer 3 neuron,adult lateral accessory lobe fan shaped body layer 3,adult lateral accessory lobe-fan-shaped body layer 3,adult lateral accessory lobe fan shaped body layer 3 neuron,FB3C,FBbt:00051291,IMPL-F,IMPL F,LAL.s-IMP-FBl3.b,LAL.s IMP FBl3.b,LALSMPFB3	0.95918643474578857421875
PMC8252886	4D	FBbt:00047087	mushroom body dorsal layer of gamma lobe slice 4	mushroom body dorsal layer of gamma lobe slice 4,g4d,FBbt:00047087,gamma4d	1
PMC8252886	AC	FBbt:00001105	larval anterior commissure	larval anterior commissure,aC,FBbt:00001105	0.999999940395355224609375
PMC8252886	AC	FBbt:00004177	coeloconic sensillum of antennal segment 3	coeloconic sensillum of antennal segment 3,ac,FBbt:00004177,antennal coeloconic sensillum,sensillum coeloconicum of antennal segment 3	0.999999940395355224609375
PMC8252886	AC	FBbt:00007333	AC thermosensory neuron	AC thermosensory,AC thermosensory neuron,AC neuron,AC,FBbt:00007333,ALPN1,anterior cell	0.999999940395355224609375
PMC8252886	AC	FBbt:00110173	adult abdominal neuromere	adult abdominal neuromere,AC,FBbt:00110173,AG,ANm,AbGng,abdominal center,abdominal ganglia,abdominal nerve center,abdominal neuromeres,adult abdominal ganglion	0.999999940395355224609375
PMC8252886	AC	FBbt:00110300	V motor neuron	V motor neuron,V motor,5-4M,5 4M,FBbt:00110300,AC,MN-V,MN V,MN12-III,MN12 III	0.999999940395355224609375
PMC8252886	adult	FBbt:00003004	adult	adult,imago,FBbt:00003004	1
PMC8252886	adult	FBbt:00005821	adult neuromuscular junction	adult neuromuscular junction,adult NMJ,FBbt:00005821	1
