file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7790857	/TM2	FBbt:00058125	proximal pretarsal depressor muscle cell	proximal pretarsal depressor muscle cell,long tendon muscle 2,FBbt:00058125,ltm2	0.861149013042449951171875
PMC7790857	/TM2	FBbt:00003790	transmedullary neuron Tm2	transmedullary Tm2,transmedullary neuron Tm2,Tm2,FBbt:00003790	0.8502714633941650390625
PMC7790857	/TM2	FBbt:00004339	twin sensillum of margin 2	twin sensillum of margin 2,TM2,FBbt:00004339,wing nerve TSM(2),wing nerve TSM	0.8502714633941650390625
PMC7790857	/TM2	FBbt:00100767	larval dopaminergic TM2 neuron	larval dopaminergic TM2 neuron,larval dopaminergic TM2,TM2 neuron,TM2,FBbt:00100767,thoracic 2 dopaminergic medial neuron,thoracic 2 dopaminergic medial	0.8502714633941650390625
PMC7790857	2D projection	FBbt:00007392	projection neuron	projection neuron,projection,PN,FBbt:00007392	0.85526752471923828125
PMC7790857	Acj6	FBbt:00011674	anterior cardioblast	anterior cardioblast,ACB,FBbt:00011674,OFT,cardiac outflow region	1
PMC7790857	AD	FBbt:00047119	larval anterior dorsal commissure	larval anterior dorsal commissure,aD,FBbt:00047119,larval antero-dorsal commissure,larval antero dorsal commissure	1
PMC7790857	adult	FBbt:00003004	adult	adult,imago,FBbt:00003004	1
PMC7790857	adult	FBbt:00005821	adult neuromuscular junction	adult neuromuscular junction,adult NMJ,FBbt:00005821	1
PMC7790857	adult	FBbt:00047095	adult neuron	adult neuron,adult,FBbt:00047095	1
PMC7790857	adult	FBbt:00047207	adult midgut-hindgut hybrid zone	adult midgut hindgut hybrid zone,adult midgut-hindgut hybrid zone,HPZ,FBbt:00047207,adult HZ,adult Wg ring,adult midgut-hindgut boundary,adult midgut hindgut boundary,anterior SCZ,anterior spindle cell zone,hindgut proliferation zone,midgut/hindgut imaginal ring	1
PMC7790857	adult	FBbt:00049481	adult Malpighian tubule principal cell of stem cell zone	adult Malpighian tubule principal cell of stem cell zone,adult Malpighian tubule PC of stem cell zone,FBbt:00049481,adult Malpighian tubule Type I cell of stem cell zone,adult RC,adult renalcyte	1
PMC7790857	Adult	FBbt:00003004	adult	adult,imago,FBbt:00003004	1
PMC7790857	Adult	FBbt:00005821	adult neuromuscular junction	adult neuromuscular junction,adult NMJ,FBbt:00005821	1
PMC7790857	Adult	FBbt:00047095	adult neuron	adult neuron,adult,FBbt:00047095	1
PMC7790857	Adult	FBbt:00047207	adult midgut-hindgut hybrid zone	adult midgut hindgut hybrid zone,adult midgut-hindgut hybrid zone,HPZ,FBbt:00047207,adult HZ,adult Wg ring,adult midgut-hindgut boundary,adult midgut hindgut boundary,anterior SCZ,anterior spindle cell zone,hindgut proliferation zone,midgut/hindgut imaginal ring	1
PMC7790857	Adult	FBbt:00049481	adult Malpighian tubule principal cell of stem cell zone	adult Malpighian tubule principal cell of stem cell zone,adult Malpighian tubule PC of stem cell zone,FBbt:00049481,adult Malpighian tubule Type I cell of stem cell zone,adult RC,adult renalcyte	1
PMC7790857	adult optic lobe	FBbt:00003701	adult optic lobe	adult optic lobe,OL,FBbt:00003701	1
PMC7790857	adult optic lobe	FBbt:00003702	adult optic lobe neuron	adult optic lobe neuron,adult optic lobe,FBbt:00003702	1
PMC7790857	Adult.rds	FBbt:00003004	adult	adult,imago,FBbt:00003004	0.893524110317230224609375
PMC7790857	Adult.rds	FBbt:00005821	adult neuromuscular junction	adult neuromuscular junction,adult NMJ,FBbt:00005821	0.893524110317230224609375
PMC7790857	Adult.rds	FBbt:00047095	adult neuron	adult neuron,adult,FBbt:00047095	0.893524110317230224609375
PMC7790857	Adult.rds	FBbt:00047207	adult midgut-hindgut hybrid zone	adult midgut hindgut hybrid zone,adult midgut-hindgut hybrid zone,HPZ,FBbt:00047207,adult HZ,adult Wg ring,adult midgut-hindgut boundary,adult midgut hindgut boundary,anterior SCZ,anterior spindle cell zone,hindgut proliferation zone,midgut/hindgut imaginal ring	0.893524110317230224609375
PMC7790857	Adult.rds	FBbt:00049481	adult Malpighian tubule principal cell of stem cell zone	adult Malpighian tubule principal cell of stem cell zone,adult Malpighian tubule PC of stem cell zone,FBbt:00049481,adult Malpighian tubule Type I cell of stem cell zone,adult RC,adult renalcyte	0.893524110317230224609375
PMC7790857	age	FBbt:00003985	adult medial antennal lobe tract	adult medial antennal lobe tract,AGT,FBbt:00003985,antenno-glomerular tract,antenno glomerular tract,iACT,inner antenno-cerebral tract,inner antenno cerebral tract,inner antennocerebral tract,inner antennocommissural tract,inner antennoglomerular tract,mALT,tractus olfactorio-globularis,tractus olfactorio globularis	0.856829106807708740234375
PMC7790857	brain	FBbt:00005095	brain	brain,FBbt:00005095	1
PMC7790857	brain	FBbt:00110636	adult cerebral ganglion	adult cerebral ganglion,CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1
PMC7790857	brain	FBbt:00003624	adult brain	adult brain,FBbt:00003624	0.9264659881591796875
PMC7790857	C2	FBbt:00003743	centrifugal neuron C2	centrifugal C2,centrifugal neuron C2,C2,FBbt:00003743	1
PMC7790857	C3	FBbt:00003744	centrifugal neuron C3	centrifugal C3,centrifugal neuron C3,C3,FBbt:00003744	1
PMC7790857	CCA	FBbt:00003216	adult corpus cardiacum	adult corpus cardiacum,CCA,FBbt:00003216	1
PMC7790857	cDNA	FBbt:00047512	descending neuron of the anterior dorsal brain	descending of the anterior dorsal brain,descending neuron of the anterior dorsal brain,DNa,FBbt:00047512	0.878640472888946533203125
PMC7790857	cell	FBbt:00004781	wing basal cell 1	wing basal cell 1,C' cell,FBbt:00004781	0.99999988079071044921875
PMC7790857	cell	FBbt:00007002	cell	cell,FBbt:00007002	0.99999988079071044921875
PMC7790857	cell	FBbt:00048288	terminal filament cell	terminal filament cell,apical cell,FBbt:00048288,tf cell	0.99999988079071044921875
PMC7790857	central brain	FBbt:00047888	central brain	central brain,FBbt:00047888	1
PMC7790857	central brain	FBbt:00047887	adult central brain	adult central brain,midbrain,FBbt:00047887	0.954402029514312744140625
PMC7790857	clock	FBbt:00006048	pacemaker neuron	pacemaker,pacemaker neuron,clock neuron,clock,FBbt:00006048	0.99999988079071044921875
PMC7790857	clock	FBbt:00100163	adult pacemaker neuron	adult pacemaker neuron,adult pacemaker,adult clock neuron,adult clock,FBbt:00100163	0.94590437412261962890625
