file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC8252886	3C	FBbt:00051291	adult lateral accessory lobe-fan-shaped body layer 3 neuron	adult lateral accessory lobe fan shaped body layer 3 neuron,adult lateral accessory lobe-fan-shaped body layer 3,adult lateral accessory lobe-fan-shaped body layer 3 neuron,adult lateral accessory lobe fan shaped body layer 3,FB3C,FBbt:00051291,IMPL-F,IMPL F,LAL.s-IMP-FBl3.b,LAL.s IMP FBl3.b,LALSMPFB3	0.952938556671142578125
PMC8252886	AC	FBbt:00007333	AC thermosensory neuron	AC thermosensory neuron,AC thermosensory,AC neuron,AC,FBbt:00007333,ALPN1,anterior cell	1
PMC8252886	AC	FBbt:00110300	V motor neuron	V motor neuron,V motor,5-4M,5 4M,FBbt:00110300,AC,MN-V,MN V,MN12-III,MN12 III	1
PMC8252886	AL	FBbt:00100769	larval dopaminergic AL neuron	larval dopaminergic AL neuron,larval dopaminergic AL,AL neuron,AL,FBbt:00100769,AbL,dl,dopaminergic dorso-lateral neuron,dopaminergic dorso lateral,dopaminergic dorso lateral neuron,dopaminergic dorso-lateral	1
PMC8252886	ALPN1	FBbt:00007333	AC thermosensory neuron	AC thermosensory neuron,AC thermosensory,AC neuron,AC,FBbt:00007333,ALPN1,anterior cell	1
PMC8252886	ALPN2	FBbt:00100374	adult uniglomerular projection neuron VP5+SEZ adPN	adult uniglomerular projection VP5+SEZ adPN,adult uniglomerular projection neuron VP5+SEZ adPN,ALPN2,FBbt:00100374,VP5+SEZ adPN,VP5+Z adPN,VP5+Z_adPN,multiglomerular antennal lobe projection neuron emb adPN,multiglomerular antennal lobe projection emb adPN,poly[emb] adPN	1
PMC8252886	ALPN3	FBbt:00049751	adult antennal lobe projection neuron VP4+ vPN	adult antennal lobe projection VP4+ vPN,adult antennal lobe projection neuron VP4+ vPN,ALPN3,FBbt:00049751,VP4+ vPN,VP4+_vPN	1
PMC8252886	ALPN4	FBbt:00049763	adult antennal lobe projection neuron VM1++ l2PN	adult antennal lobe projection neuron VM1++ l2PN,adult antennal lobe projection VM1++ l2PN,ALPN4,FBbt:00049763,M_l2PNm16_R,VM1++ l2PN	1
PMC8252886	APL	FBbt:00100222	adult mushroom body anterior paired lateral cell	adult mushroom body anterior paired lateral cell,APL,FBbt:00100222,MB anterior paired lateral neuron,MB anterior paired lateral,MB-APL,MB APL,adult APL	1
PMC8252886	dopaminergic neurons	FBbt:00005131	dopaminergic neuron	dopaminergic,dopaminergic neuron,DA neuron,DA,FBbt:00005131,dopamine neuron,dopamine	0.887289583683013916015625
