file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7790857	/TM2	FBbt:00100767	larval dopaminergic TM2 neuron	larval dopaminergic TM2,larval dopaminergic TM2 neuron,TM2 neuron,TM2,FBbt:00100767,thoracic 2 dopaminergic medial neuron,thoracic 2 dopaminergic medial	0.85622727870941162109375
PMC7790857	Acj6	FBbt:00100120	campaniform sensillum anterior crossvein neuron	campaniform sensillum anterior crossvein neuron,campaniform sensillum anterior crossvein,ACV,FBbt:00100120,anterior crossvein sensillum campaniformium neuron,anterior crossvein sensillum campaniformium,sensillum campaniformium of anterior crossvein neuron,sensillum campaniformium of anterior crossvein	1
PMC7790857	adult optic lobe	FBbt:00003702	adult optic lobe neuron	adult optic lobe,adult optic lobe neuron,FBbt:00003702	1
PMC7790857	Adult.rds	FBbt:00047047	adult tubercle-bulb neuron	adult tubercle-bulb,adult tubercle bulb neuron,adult tubercle-bulb neuron,adult tubercle bulb,TuBu,FBbt:00047047,TuLAL1,adult TB neuron,adult TB,adult TuBu neuron,adult TuBu,tuberculo-bulbar neuron,tuberculo-bulbar,tuberculo bulbar,tuberculo bulbar neuron	0.893279969692230224609375
PMC7790857	Adult.rds	FBbt:00047095	adult neuron	adult neuron,adult,FBbt:00047095	0.893279969692230224609375
PMC7790857	C2	FBbt:00003743	centrifugal neuron C2	centrifugal C2,centrifugal neuron C2,C2,FBbt:00003743	1
PMC7790857	C3	FBbt:00003744	centrifugal neuron C3	centrifugal C3,centrifugal neuron C3,C3,FBbt:00003744	1
PMC7790857	cDNA	FBbt:00047512	descending neuron of the anterior dorsal brain	descending of the anterior dorsal brain,descending neuron of the anterior dorsal brain,DNa,FBbt:00047512	0.890199959278106689453125
PMC7790857	cell adhesion	FBbt:00100042	water-sensing neuron of labellar taste bristle	water-sensing neuron of labellar taste bristle,water sensing neuron of labellar taste bristle,water-sensing of labellar taste bristle,water sensing of labellar taste bristle,W cell,FBbt:00100042,water-sensing neuron of the labellum,water sensing neuron of the labellum,water sensing of the labellum,water-sensing of the labellum	0.897306859493255615234375
PMC7790857	cell size	FBbt:00100042	water-sensing neuron of labellar taste bristle	water-sensing neuron of labellar taste bristle,water sensing neuron of labellar taste bristle,water-sensing of labellar taste bristle,water sensing of labellar taste bristle,W cell,FBbt:00100042,water-sensing neuron of the labellum,water sensing neuron of the labellum,water sensing of the labellum,water-sensing of the labellum	0.869407713413238525390625
PMC7790857	class”	FBbt:00100145	gustatory receptor neuron of the dorsal organ	gustatory receptor of the dorsal organ,gustatory receptor neuron of the dorsal organ,DO class,FBbt:00100145	0.861768543720245361328125
PMC7790857	clock	FBbt:00006048	pacemaker neuron	pacemaker,pacemaker neuron,clock neuron,clock,FBbt:00006048	1
PMC7790857	clock	FBbt:00100163	adult pacemaker neuron	adult pacemaker,adult pacemaker neuron,adult clock neuron,adult clock,FBbt:00100163	0.96211683750152587890625
PMC7790857	convergence	FBbt:00051207	larval mushroom body-lateral horn convergence neuron	larval mushroom body lateral horn convergence neuron,larval mushroom body-lateral horn convergence,larval mushroom body lateral horn convergence,larval mushroom body-lateral horn convergence neuron,larval CN,FBbt:00051207,larval convergence neuron,larval convergence	0.9395620822906494140625
PMC7790857	Dm1	FBbt:00003768	distal medullary amacrine neuron Dm1	distal medullary amacrine Dm1,distal medullary amacrine neuron Dm1,Dm1,FBbt:00003768	1
PMC7790857	Dm11	FBbt:00111272	distal medullary amacrine neuron Dm11	distal medullary amacrine neuron Dm11,distal medullary amacrine Dm11,Dm11,FBbt:00111272	0.999999940395355224609375
PMC7790857	Dm12	FBbt:00111273	distal medullary amacrine neuron Dm12	distal medullary amacrine Dm12,distal medullary amacrine neuron Dm12,Dm12,FBbt:00111273	1
PMC7790857	Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	distal medullary amacrine neuron Dm3,distal medullary amacrine Dm3,Dm3,FBbt:00003770	1
PMC7790857	Dm3 neuron	FBbt:00110334	larval dopaminergic DM3 neuron	larval dopaminergic DM3,larval dopaminergic DM3 neuron,DM3 neuron,DM3,FBbt:00110334	1
PMC7790857	Dm3-Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	distal medullary amacrine neuron Dm3,distal medullary amacrine Dm3,Dm3,FBbt:00003770	0.946765899658203125
PMC7790857	Dm4	FBbt:00003771	distal medullary amacrine neuron Dm4	distal medullary amacrine Dm4,distal medullary amacrine neuron Dm4,Dm4,FBbt:00003771	1
PMC7790857	Dm8	FBbt:00013774	distal medullary amacrine neuron Dm8	distal medullary amacrine Dm8,distal medullary amacrine neuron Dm8,Dm8,FBbt:00013774,Dm8a	1
PMC7790857	Dm9	FBbt:00111271	distal medullary amacrine neuron Dm9	distal medullary amacrine Dm9,distal medullary amacrine neuron Dm9,Dm9,FBbt:00111271,glia-like cell,glia like cell	1
PMC7790857	dopaminergic neurons	FBbt:00005131	dopaminergic neuron	dopaminergic,dopaminergic neuron,DA neuron,DA,FBbt:00005131,dopamine neuron,dopamine	0.887289583683013916015625
PMC7790857	dopaminergic neurons	FBbt:00058206	adult dopaminergic neuron	adult dopaminergic neuron,adult dopaminergic,FBbt:00058206	0.8608996868133544921875
PMC7790857	dorsal	FBbt:00003628	adult DN period neuron	adult DN period,adult DN period neuron,DN period neuron,DN period,FBbt:00003628,adult dorsal neuron,adult dorsal	0.933756411075592041015625
PMC7790857	dorsal	FBbt:00007431	DN3a neuron	DN3a neuron,DN3a,adult dorsal neuron-3a.,adult dorsal neuron 3a.,adult dorsal -3a.,adult dorsal 3a.,FBbt:00007431	0.933756411075592041015625
PMC7790857	Dorsal	FBbt:00003628	adult DN period neuron	adult DN period,adult DN period neuron,DN period neuron,DN period,FBbt:00003628,adult dorsal neuron,adult dorsal	0.933756411075592041015625
PMC7790857	Dorsal	FBbt:00007431	DN3a neuron	DN3a neuron,DN3a,adult dorsal neuron-3a.,adult dorsal neuron 3a.,adult dorsal -3a.,adult dorsal 3a.,FBbt:00007431	0.933756411075592041015625
