file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7710706	abdomen	FBbt:00110867	5-6I of abdomen	5 6I of abdomen,5-6I of abdomen,FBbt:00110867	0.85425555706024169921875
PMC7710706	ascending	FBbt:00048301	adult ascending neuron	adult ascending,adult ascending neuron,FBbt:00048301	0.971653461456298828125
PMC7710706	B. D	FBbt:00048431	adult abdominal dorsal multidendritic neuron ddaC	adult abdominal dorsal multidendritic neuron ddaC,adult abdominal dorsal multidendritic ddaC,D neuron,D,FBbt:00048431	1
PMC7710706	cholinergic	FBbt:00007173	cholinergic neuron	cholinergic,cholinergic neuron,FBbt:00007173	1
PMC7710706	cholinergic	FBbt:00058205	adult cholinergic neuron	adult cholinergic neuron,adult cholinergic,FBbt:00058205	0.976334989070892333984375
PMC7710706	descending	FBbt:00047511	adult descending neuron	adult descending neuron,adult descending,DN,FBbt:00047511	0.97234070301055908203125
PMC7710706	descending neuron	FBbt:00047511	adult descending neuron	adult descending neuron,adult descending,DN,FBbt:00047511	0.974294483661651611328125
PMC7710706	descending neurons	FBbt:00047511	adult descending neuron	adult descending neuron,adult descending,DN,FBbt:00047511	0.878088295459747314453125
PMC7710706	dorsal	FBbt:00003628	adult DN period neuron	adult DN period,adult DN period neuron,DN period neuron,DN period,FBbt:00003628,adult dorsal neuron,adult dorsal	0.933756411075592041015625
PMC7710706	dorsal	FBbt:00007431	DN3a neuron	DN3a neuron,DN3a,adult dorsal neuron-3a.,adult dorsal neuron 3a.,adult dorsal -3a.,adult dorsal 3a.,FBbt:00007431	0.933756411075592041015625
PMC7710706	e–h. f	FBbt:00003657	fan-shaped body tangential neuron	fan-shaped body tangential neuron,fan-shaped body tangential,fan shaped body tangential neuron,fan shaped body tangential,F-neuron,F neuron,F,F-,FBbt:00003657,FB tangential neuron,FB tangential,FBt,fan shaped neuron,fan shaped,fan-shaped neuron,fan-shaped,large-field neuron of FB,large field neuron of FB,large field of FB,large-field of FB,large-field neuron of fan-shaped body,large-field of fan-shaped body,large field of fan shaped body,large field neuron of fan shaped body	1
PMC7710706	glutamatergic neurons	FBbt:00100291	glutamatergic neuron	glutamatergic neuron,glutamatergic,FBbt:00100291	0.931264698505401611328125
PMC7710706	glutamatergic neurons	FBbt:00058208	adult glutamatergic neuron	adult glutamatergic,adult glutamatergic neuron,FBbt:00058208	0.915087401866912841796875
PMC7710706	intersegmental	FBbt:00048088	adult intersegmental mechanosensory system neuron	adult intersegmental mechanosensory system,adult intersegmental mechanosensory system neuron,intersegmental neuron,intersegmental,FBbt:00048088	1
PMC7710706	ipsilateral	FBbt:00049939	unilateral antennal lobe projection neuron	unilateral antennal lobe projection,unilateral antennal lobe projection neuron,ipsilateral AL PN,FBbt:00049939,ipsilateral antennal lobe projection neuron,ipsilateral antennal lobe projection,uACTI,unilateral ACT relay interneuron,unilateral AL PN	0.852873980998992919921875
PMC7710706	larval	FBbt:00001446	embryonic/larval neuron	embryonic/larval neuron,embryonic/larval,larval neuron,larval,FBbt:00001446	1
PMC7710706	larval	FBbt:00047097	primary neuron	primary,primary neuron,embryonic lineage neuron,embryonic lineage,FBbt:00047097,embryonic neuron,embryonic,larval neuron,larval,primary lineage neuron,primary lineage	1
PMC7710706	larval	FBbt:00051986	dorsal organ warming cell	dorsal organ warming cell,larval WC,FBbt:00051986,larval warming cell	1
PMC7710706	lateral	FBbt:00004044	LN period neuron	LN period neuron,LN period,LC,FBbt:00004044,LN,LN per neuron,LN per,adult lateral neuron,adult lateral,lateral cell,lateral neuron,lateral	1
PMC7710706	leg muscle	FBbt:00049568	leg muscle motor neuron	leg muscle motor,leg muscle motor neuron,FBbt:00049568	0.894113957881927490234375
