file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7034979	3C	FBbt:00051291	adult lateral accessory lobe-fan-shaped body layer 3 neuron	adult lateral accessory lobe fan shaped body layer 3 neuron,adult lateral accessory lobe-fan-shaped body layer 3,adult lateral accessory lobe-fan-shaped body layer 3 neuron,adult lateral accessory lobe fan shaped body layer 3,FB3C,FBbt:00051291,IMPL-F,IMPL F,LAL.s-IMP-FBl3.b,LAL.s IMP FBl3.b,LALSMPFB3	0.952938556671142578125
PMC7034979	Allatostatin A	FBbt:00048142	allatostatin A neuron	allatostatin A neuron,allatostatin A,AstA neuron,AstA,FBbt:00048142,AstA1	0.999999940395355224609375
PMC7034979	AstA	FBbt:00048142	allatostatin A neuron	allatostatin A neuron,allatostatin A,AstA neuron,AstA,FBbt:00048142,AstA1	1
PMC7034979	AstC	FBbt:00048165	allatostatin C neuron	allatostatin C,allatostatin C neuron,AstC neuron,AstC,FBbt:00048165	1
PMC7034979	C2	FBbt:00003743	centrifugal neuron C2	centrifugal C2,centrifugal neuron C2,C2,FBbt:00003743	1
PMC7034979	C3	FBbt:00003744	centrifugal neuron C3	centrifugal C3,centrifugal neuron C3,C3,FBbt:00003744	1
PMC7034979	cDNA	FBbt:00047512	descending neuron of the anterior dorsal brain	descending of the anterior dorsal brain,descending neuron of the anterior dorsal brain,DNa,FBbt:00047512	0.890199959278106689453125
PMC7034979	cell cluster	FBbt:00100218	dopaminergic PPM3 neuron	dopaminergic PPM3,dopaminergic PPM3 neuron,PM cell cluster neuron,PM cell cluster,FBbt:00100218,PPM3,PPM3 cluster neuron,PPM3 cluster,TH-positive posterior medial cluster neuron 3,TH positive posterior medial cluster 3,TH positive posterior medial cluster neuron 3,TH-positive posterior medial cluster 3,protocerebral posteriomedial dopaminergic cluster 3 neuron,protocerebral posteriomedial dopaminergic cluster 3,protocerebral posterior medial dopaminergic cluster neuron 3,protocerebral posterior medial dopaminergic cluster 3	0.85068666934967041015625
PMC7034979	central complex	FBbt:00049819	adult central complex neuron	adult central complex neuron,adult central complex,CX neuron,CX,FBbt:00049819,CXN	0.9814908504486083984375
PMC7034979	cholinergic	FBbt:00007173	cholinergic neuron	cholinergic,cholinergic neuron,FBbt:00007173	1
PMC7034979	cholinergic	FBbt:00058205	adult cholinergic neuron	adult cholinergic neuron,adult cholinergic,FBbt:00058205	0.976334989070892333984375
PMC7034979	Crz	FBbt:00051052	corazonin neuron	corazonin,corazonin neuron,CRZ,FBbt:00051052,Crz neuron,Crz	1
PMC7034979	Crz	FBbt:00051053	adult corazonin neuron	adult corazonin,adult corazonin neuron,CRZ,FBbt:00051053,adult Crz neuron,adult Crz	1
PMC7034979	Crz	FBbt:00052004	larval corazonin neuron	larval corazonin,larval corazonin neuron,CRZ,FBbt:00052004,larval Crz neuron,larval Crz	1
PMC7034979	Dm1	FBbt:00003768	distal medullary amacrine neuron Dm1	distal medullary amacrine Dm1,distal medullary amacrine neuron Dm1,Dm1,FBbt:00003768	1
PMC7034979	Dm10	FBbt:00110135	distal medullary amacrine neuron Dm10	distal medullary amacrine neuron Dm10,distal medullary amacrine Dm10,Dm1-5,Dm1 5,FBbt:00110135,Dm10,distal medullary amacrine neuron Dm1-5,distal medullary amacrine Dm1 5,distal medullary amacrine neuron Dm1 5,distal medullary amacrine Dm1-5	1
