file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7790857	/TM2	FBbt:00058125	proximal pretarsal depressor muscle cell	long tendon muscle 2,FBbt:00058125,ltm2	0.8602836728096008
PMC7790857	AD	FBbt:00047119	larval anterior dorsal commissure	aD,FBbt:00047119,larval antero-dorsal commissure	1.0
PMC7790857	Adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0
PMC7790857	BSA	FBbt:00004305	posterior supraalar bristle	pSA,FBbt:00004305	0.8550272583961487
PMC7790857	C2	FBbt:00003743	centrifugal neuron C2	C2,FBbt:00003743	0.9999999403953552
PMC7790857	C3	FBbt:00003744	centrifugal neuron C3	C3,FBbt:00003744	1.0
PMC7790857	CCA	FBbt:00003216	adult corpus cardiacum	CCA,FBbt:00003216	1.0
PMC7790857	Cluster	FBbt:00001617	deutero/tritocerebral embryonic fiber tract founder cluster	D/T cluster,FBbt:00001617	1.0
PMC7790857	D	FBbt:00048431	adult abdominal dorsal multidendritic neuron ddaC	D neuron,FBbt:00048431	0.8554139137268066
PMC7790857	DBD/+	FBbt:00001318	support cell of the dorsal bipolar dendritic cell	DBD support glia,FBbt:00001318,DBDG,SDBP	1.0
PMC7790857	Dm1	FBbt:00000498	muscle cell of dorsal mouthpart muscle 1	DM1,FBbt:00000498	1.0
PMC7790857	Dm11	FBbt:00111272	distal medullary amacrine neuron Dm11	Dm11,FBbt:00111272	1.0
PMC7790857	Dm12	FBbt:00111273	distal medullary amacrine neuron Dm12	Dm12,FBbt:00111273	1.0
PMC7790857	Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	1.0
PMC7790857	Dm3 cell	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.8533020615577698
PMC7790857	Dm3 neuron	FBbt:00110334	larval dopaminergic DM3 neuron	DM3 neuron,FBbt:00110334	1.0
PMC7790857	Dm3-Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	0.9458171725273132
PMC7790857	Dm4	FBbt:00003771	distal medullary amacrine neuron Dm4	Dm4,FBbt:00003771	1.0
PMC7790857	Dm8	FBbt:00013774	distal medullary amacrine neuron Dm8	Dm8,FBbt:00013774,Dm8a	1.0
PMC7790857	Dm8s	FBbt:00005909	DM fascicle	DM tract,FBbt:00005909,DMT,M1 fascicle,dorsal medial tract,dorsomedial 1 fascicle,dorsomedial longitudinal tract,dorsomedial tract	1.0
PMC7790857	Dm9	FBbt:00005909	DM fascicle	DM tract,FBbt:00005909,DMT,M1 fascicle,dorsal medial tract,dorsomedial 1 fascicle,dorsomedial longitudinal tract,dorsomedial tract	1.0
PMC7790857	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0
PMC7790857	GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0
PMC7790857	GMC	FBbt:00005149	ganglion mother cell	GMC,FBbt:00005149	1.0
PMC7790857	Ganglion Mother Cell	FBbt:00005149	ganglion mother cell	GMC,FBbt:00005149	1.0
PMC7790857	HPSQHSHPPQ	FBbt:00047207	adult midgut-hindgut hybrid zone	HPZ,FBbt:00047207,adult HZ,adult Wg ring,adult midgut-hindgut boundary,anterior SCZ,anterior spindle cell zone,hindgut proliferation zone,midgut/hindgut imaginal ring	1.0
PMC7790857	Hth^+ Mi1	FBbt:00003776	medullary intrinsic neuron Mi1	Mi1,FBbt:00003776,Sut,medullary intrinsic neuron 1,small field unilateral tristratified neuron	0.9999998807907104
PMC7790857	IC	FBbt:00048549	larval intermingled cell	IC,FBbt:00048549,larval interstitial cell	1.0
PMC7790857	ICs	FBbt:00048278	wing campaniform sensillum	Wcs,FBbt:00048278,wing sensillum campaniformium	1.0
PMC7790857	IPC	FBbt:00001951	larval inner optic anlage	IOA,FBbt:00001951,IPC,embryonic/larval inner optic anlage,inner proliferation center,ipc	1.0
PMC7790857	ImageJ	FBbt:00003004	adult	imago,FBbt:00003004	0.9466856122016907
