file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7034979	1:300	FBbt:20002055	adult posterior slope neuron 300	PS300,FBbt:20002055,adult PS300 neuron	0.8906069397926331
PMC7034979	1A	FBbt:00100416	larval antennal lobe glomerulus 1a	1a,FBbt:00100416	1.0
PMC7034979	3C	FBbt:00048177	prothoracic leg tarsal taste bristle 3c (male)	m3c,FBbt:00048177	1.0
PMC7034979	4B	FBbt:00048179	prothoracic leg tarsal taste bristle 4b	f4b,FBbt:00048179,m4b	1.0
PMC7034979	5B	FBbt:00048184	prothoracic leg tarsal taste bristle 5b	f5b,FBbt:00048184,m5b	1.0
PMC7034979	ACh	FBbt:00110651	anterior chiasma of the central complex	ACH,FBbt:00110651,FBapl,anterior chiasm of the central complex,anterior plexus of fan-shaped body	1.0
PMC7034979	AD-	FBbt:00001248	anterior deutocerebral subperineurial glia cluster	ADSG,FBbt:00001248,anterior deuterocerebral subperineurial glia cluster	1.0
PMC7034979	AstA	FBbt:00048142	allatostatin A neuron	AstA neuron,FBbt:00048142,AstA1	0.9244478344917297
PMC7034979	B	FBbt:00002345	abdominal desD neuron	b,FBbt:00002345,dc2,dp2,p9	1.0
PMC7034979	BSA	FBbt:00004305	posterior supraalar bristle	pSA,FBbt:00004305	0.8550272583961487
PMC7034979	C-terminal	FBbt:00005112	nerve terminal	terminal,FBbt:00005112	0.8640716671943665
PMC7034979	C2	FBbt:00003743	centrifugal neuron C2	C2,FBbt:00003743	0.9999999403953552
PMC7034979	C3	FBbt:00003744	centrifugal neuron C3	C3,FBbt:00003744	1.0
PMC7034979	Crz	FBbt:00051052	corazonin neuron	CRZ,FBbt:00051052,Crz neuron	1.0
PMC7034979	DTT	FBbt:00000624	obsolete A1-7 dorsal transverse muscle	DT,FBbt:00000624,abdominal dorsal transverse muscle	1.0
PMC7034979	Dm1	FBbt:00000498	muscle cell of dorsal mouthpart muscle 1	DM1,FBbt:00000498	1.0
PMC7034979	Dm10	FBbt:00110135	distal medullary amacrine neuron Dm10	Dm1-5,FBbt:00110135,Dm10,distal medullary amacrine neuron Dm1-5	1.0
PMC7034979	Dm11	FBbt:00111272	distal medullary amacrine neuron Dm11	Dm11,FBbt:00111272	1.0
PMC7034979	Dm12	FBbt:00111273	distal medullary amacrine neuron Dm12	Dm12,FBbt:00111273	1.0
PMC7034979	Dm2	FBbt:00000499	muscle cell of dorsal mouthpart muscle 2	DM2,FBbt:00000499	1.0
PMC7034979	Dm3	FBbt:00003770	distal medullary amacrine neuron Dm3	Dm3,FBbt:00003770	1.0
PMC7034979	Dm4	FBbt:00003771	distal medullary amacrine neuron Dm4	Dm4,FBbt:00003771	1.0
PMC7034979	Dm8	FBbt:00013774	distal medullary amacrine neuron Dm8	Dm8,FBbt:00013774,Dm8a	1.0
