file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7710706	AD	FBbt:00047119	larval anterior dorsal commissure	aD,FBbt:00047119,larval antero-dorsal commissure	1.0
PMC7710706	adult	FBbt:00003004	adult	imago,FBbt:00003004	1.0
PMC7710706	AEP	FBbt:00045001	plexiform medulla	MEP,FBbt:00045001,PLME,medulla proper	0.8812693953514099
PMC7710706	brain	FBbt:00110636	adult cerebral ganglion	CRG,FBbt:00110636,SPG,adult supraesophageal ganglion,brain,cerebrum	1.0
PMC7710706	CA	FBbt:00003685	mushroom body calyx	CA,FBbt:00003685,calyx,calyx of corpora pedunculata,calyx of mushroom body,main calyx	1.0
PMC7710706	cell	FBbt:00004781	wing basal cell 1	C' cell,FBbt:00004781	1.0
PMC7710706	central nervous system	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0
PMC7710706	chamber	FBbt:00003157	adult heart chamber 1	Ht1,FBbt:00003157,chamber 1,conical chamber	0.9637370705604553
PMC7710706	CNS	FBbt:00005094	central nervous system	CNS,FBbt:00005094	1.0
PMC7710706	CO	FBbt:00005215	chordotonal organ	ch,FBbt:00005215,co,scolopophorous organ,sensilla scolopophora	1.0
PMC7710706	contralateral	FBbt:00051484	medulla layer 6-contralateral ventral complex projection neuron	ML6-VMPR,FBbt:00051484,ML6-VMPR-s,i,MR6-VMPL,MR6-VMPL-s,i,contralateral MV neuron,long MV neuron	0.8600737452507019
PMC7710706	coxa-trochanter joint	FBbt:00007661	prothoracic coxa-trochanter joint	GTr,FBbt:00007661,T1 JTr,distal joint of prothoracic coxa,proximal joint of prothoracic trochanter	0.8856971263885498
PMC7710706	CT	FBbt:00047137	wing neuropil	WTct,FBbt:00047137,wing tectulum	1.0
PMC7710706	DBD	FBbt:00002442	abdominal dorsal bipolar neuron dbp	DLN,FBbt:00002442,dbd,dorsal bipolar dendrite neuron,dorsal bipolar neuron	1.0
PMC7710706	descending	FBbt:00047511	adult descending neuron	DN,FBbt:00047511	0.9331408739089966
PMC7710706	descending neuron	FBbt:00047511	adult descending neuron	DN,FBbt:00047511	0.9652511477470398
PMC7710706	distal	FBbt:00048290	distal larval optic neuropil	LONd,FBbt:00048290,distal LON	0.8982616066932678
PMC7710706	Drosophila	FBbt:00000001	organism	Drosophila,FBbt:00000001,whole organism	1.0
PMC7710706	external	FBbt:00005396	adult integumentary system	adult external,FBbt:00005396,adult integument	0.9493845105171204
PMC7710706	F foreleg	FBbt:00004663	prothoracic leg	T1 leg,FBbt:00004663,first leg,foreleg	0.916513204574585
PMC7710706	female	FBbt:00110417	adult fruitless aDT-b (female) neuron	female aDT-b neuron,FBbt:00110417,female aDT2 neuron,female fru-mAL neuron,female mAL neuron	0.854278564453125
PMC7710706	Femur	FBbt:00004667	prothoracic femur	T1 femur,FBbt:00004667	0.8841272592544556
PMC7710706	femur	FBbt:00004667	prothoracic femur	T1 femur,FBbt:00004667	0.8841272592544556
PMC7710706	femur-tibia joint	FBbt:00051083	prothoracic femur-tibia joint	T1 femur-tibia joint,FBbt:00051083	0.9467273950576782
PMC7710706	femur-tibia joint angle	FBbt:00051083	prothoracic femur-tibia joint	T1 femur-tibia joint,FBbt:00051083	0.8889795541763306
PMC7710706	femur-tibia joints	FBbt:00051083	prothoracic femur-tibia joint	T1 femur-tibia joint,FBbt:00051083	0.9309054017066956
PMC7710706	forceps	FBbt:00004843	surstylus	clasper,FBbt:00004843,coxopodite,forceps,inner lobe of tergite 9,primary clasper	0.9999999403953552
PMC7710706	foreleg	FBbt:00004663	prothoracic leg	T1 leg,FBbt:00004663,first leg,foreleg	1.0
PMC7710706	GFP	FBbt:00001788	female genital primordium (male)	RFP,FBbt:00001788,male repressed primordium,repressed female genital primordium,rfp	1.0
